,flow1,flow2,flow3,flow4,flow5,flow6,flow7,flow8,flow9,flow10,flow11,flow12,flow13,flow14,flow15,flow16,flow17,flow18,flow19,flow20,flow21,flow22,flow23,flow24,flow25,flow26,flow27,flow28,flow29,flow30,flow31,flow32,flow33,flow34,flow35,flow36,flow37,flow38,Coor_X,Coor_Y
127,0.216017943,-0.842364929,-0.076768902,-0.177248628,-0.192127645,0.412542568,-0.053351814,0.233872433,-0.068152211,1.062809667,-0.225430512,0.115463217,-0.287864932,-0.570749978,0.767614746,-0.562052158,-0.392280025,0.358905024,0.226750627,-0.501499452,-0.639133049,0.286290021,0.340324584,-0.024795906,0.341286861,-0.243646778,-0.228103125,-0.244507143,-0.502313744,0.487075381,0.445366918,-0.405834328,0.244859194,-0.569656971,0.150456729,-0.008877794,0.301409242,-0.710411387,40485770.96,4104364.13
128,-0.045050702,-1.243144628,-0.329036287,-0.262171061,-0.194427003,0.650663256,-0.281313499,0.258779717,0.066188586,0.612094375,0.051845365,-0.324211938,-0.128281839,-0.542726239,-0.276847564,-0.280941166,-0.295036305,0.511923766,-0.038721706,-0.233519616,-0.410038439,0.653989996,0.409559901,-0.220096641,0.222165987,-0.335899898,-0.164903236,-0.223047335,-0.489598447,0.65781009,0.443504353,0.325157229,0.377433485,-0.372678442,-0.246552601,0.31402683,0.088386003,0.241594107,40487549.59,4104361.323
129,0.250123213,-0.104306772,0.219486321,-0.37566256,0.653521196,0.036869781,-0.384747676,-0.023980983,-0.218614235,0.53260888,-0.25494071,-0.493451559,0.020461997,-0.257379661,-0.493534609,-0.342174432,-1.159850205,0.834794568,-0.104117163,-0.456353549,-0.259094679,0.185439462,0.228254683,-0.781950009,0.461742684,0.113667505,-0.32412496,-0.097606414,-0.450866966,0.467068704,-0.051794523,-0.484236821,0.330568418,0.195601417,0.21820347,0.264359353,0.255859718,0.315552281,40489328.22,4104358.89
130,0.275958767,-0.78945449,0.182870461,-0.264585469,0.558897991,1.007221544,-0.174455725,0.422401235,-0.218278617,0.579248402,-0.013313328,0.31483599,-0.405922771,-0.411732211,-0.240044288,-0.388725417,-1.025640032,0.70862325,-0.217729858,-0.13897374,-0.193664007,-0.025483293,0.028688612,0.059898588,-0.1008875,-0.188123972,0.005445933,-0.416773382,-0.044721423,0.335132655,0.219420035,0.079009155,0.107790385,0.208864973,-0.322882232,-0.16038365,-0.219845824,-0.173498501,40491996.16,4104355.943
131,0.682595441,-0.602928456,-0.13726817,-0.097862592,0.667005262,-0.047349145,-0.591455007,0.093919669,-0.277719355,0.310971588,0.303649049,0.18895773,0.054470068,0.104997056,-0.275529639,-0.240272658,-0.417851285,0.507983835,-0.630312855,0.093082318,-0.163730607,0.219392707,-0.021693988,-0.530504831,0.782556619,-0.870064283,-0.521292943,0.298417846,0.012365497,0.812721419,0.31257495,0.107093258,-0.027467991,-0.141009915,0.493165564,0.177293611,-0.113474124,-0.046037214,40493774.8,4104354.446
132,0.736884159,0.235928024,-0.132220552,-0.288065465,0.091559207,-0.122058596,-0.370557407,0.238762477,-0.291290079,0.2580031,0.06864495,-0.050937939,-0.301149284,-0.075278281,-0.11775487,-0.535994164,-1.027000764,0.466980329,0.271273355,0.24988872,-0.275789747,0.251768192,-0.165268495,-0.500369679,0.600395967,-0.837666854,-0.655817365,0.028322795,0.286107779,0.263532186,0.345390002,0.035902508,-0.37135617,-0.749287067,0.335759062,0.114801969,0.54246621,0.004184529,40495553.43,4104353.323
133,0.711960355,-0.48580689,0.669299396,-0.55926239,-0.350292692,-0.031676752,0.04779245,-0.635907471,-0.170749213,0.1700205,0.138210819,-0.810682518,-0.224058074,0.031776056,0.155815602,-0.181191419,-0.735533584,0.641418328,0.40981021,0.433617916,-0.281055206,0.175838932,0.056287346,-0.297606028,0.719659338,-0.666948059,-0.425772333,0.055739695,0.529058782,0.232130577,0.180410533,0.288896627,-0.566733367,-0.392122589,0.300284936,0.26316796,0.148909594,-0.947413189,40497332.06,4104352.575
134,0.907456457,-0.089980354,0.319109222,0.125529563,-0.276498937,-0.302215006,0.227970351,0.642853741,-0.250666544,0.773914398,0.418713787,-0.083268372,-0.277072174,0.372794688,-0.304359877,-0.01438271,-0.126787334,0.108044877,-0.238382,0.542035527,0.012509207,-0.029663187,0.661768258,-0.167629724,0.807684226,0.171415291,-0.695871784,-0.072564193,0.378663631,0.583392415,-0.848005422,0.484814007,-0.332949064,-0.516903478,0.476031136,0.213033503,0.454758836,-0.323519134,40500000,4104352.154
135,0.05665423,0.011176993,0.164236562,-0.22613983,0.170110766,0.500324447,0.280825929,-0.248728021,1.205538692,-0.504212746,0.04656998,-0.216615361,0.03421361,-0.462683735,-0.297485218,-0.192062048,-0.084311154,-0.429315409,0.426847899,0.508831122,-0.272723747,0.050568384,-1.038051759,-0.789762212,-0.345327859,-0.855600331,0.111748366,0.379468538,-0.41596901,0.201085331,-0.084065134,-0.067908281,1.086205194,-0.498649132,-0.263311594,-0.701637678,0.498204564,0.049184505,40482218.36,4106590.492
136,-0.117961718,-0.342196599,-0.025275055,-0.633271728,-0.024599454,0.999509126,0.389667717,-0.148577319,-0.320068501,-0.21956142,-0.116222571,0.198608118,0.022622516,-0.232815304,-0.182019206,-0.583260407,-0.034610719,-0.075243838,-0.104037691,0.131733764,-0.204148043,-0.159566772,-0.07087284,-0.545127178,0.410013019,-0.222728882,0.650905374,0.233714116,-0.052836598,-0.70750577,-1.085633897,-0.482954294,0.43465428,0.416703796,0.146930953,-0.312412425,0.242666611,0.357085741,40483996.53,4106586.935
137,0.268063269,-0.184279131,-0.1182763,-0.504461077,0.35946176,1.309962181,0.188888026,0.00246103,-0.297345341,-0.277091059,0.027914405,0.26096681,0.104464783,-0.574310113,-0.106747215,0.156581559,0.099291136,-0.039336008,-0.323537616,-0.082698338,0.16604964,-0.093437938,-0.32967072,-0.826568996,-0.292757883,-0.239597329,0.673766546,0.211347789,-0.705586173,0.198157318,-1.077171142,0.132754565,0.49857855,0.044749081,-0.196943268,0.001291525,0.366196571,0.060917398,40485774.69,4106583.754
138,0.077198548,0.180083995,-0.1202098,0.100125886,0.620455756,1.705403089,0.033431766,0.141933621,0.1647106,-0.320202506,0.097404094,-0.075909854,-0.121736792,-0.062892775,-0.258517065,-0.222749844,-0.560521694,0.015843871,-0.207498499,-0.05215991,0.061589527,-0.008848809,-0.713121426,0.104959832,-0.334791398,-0.225954854,0.529503861,-0.023346532,-1.207155369,-0.032218271,-0.712193388,-0.223143349,0.361456538,0.262056922,-0.130109185,0.195734649,0.644357324,0.180297844,40487552.86,4106580.946
139,-0.058596357,-0.459507663,-0.551380714,-0.48585354,0.218640841,0.806913626,-0.159366875,0.154409638,-0.157471572,-0.182514824,0.193396718,-0.553166889,0.401098905,-0.470814851,-0.214332934,-0.365507023,-0.048584728,-0.320126477,0.407349705,-0.48533329,0.819249289,-0.189256758,-0.279077414,-0.550182628,-0.533262898,-0.604698527,0.476706787,0.371486198,-0.893890551,0.326691637,-0.661690994,0.127447075,0.444840835,0.231527534,0.393591797,0.400228468,0.855707075,0.168655531,40490220.1,4106577.437
140,-0.18545724,-0.118393848,-0.247030205,-0.625283161,0.365446486,0.579465349,-0.184070482,-0.100334982,-0.252374325,0.39060094,-0.202381842,-0.641041094,0.076730035,0.305371663,0.645021976,-0.599036517,0.012150621,-0.129962152,-0.370909641,-0.169348254,-0.033674058,-0.043580481,-0.366432143,0.292723988,-0.4805355,-0.284905618,0.748735152,-0.587884889,-0.288418221,0.27405906,-1.057704486,0.078721032,0.499808254,0.753555945,0.090853244,0.357579087,0.369385735,0.202065399,40491998.27,4106575.565
141,-0.087011162,-0.495865438,-0.317473956,-0.56399229,0.524731432,0.037199181,-0.471349095,0.404344772,-0.572810588,-0.382679012,0.236831162,0.18258159,0.015842728,0.273502656,0.019524998,-0.547473628,0.200071748,-0.043354161,-0.637034476,0.200515241,-0.161787351,-0.005359206,-0.107975907,0.148548207,-0.510328226,-1.646810965,0.414530739,-0.249323275,-0.178374797,0.052457883,-0.852730106,0.202691161,0.079545366,0.350088683,0.097087531,0.117109731,0.477429687,0.058382811,40493776.43,4106574.068
142,0.482935864,0.064181888,-0.447645822,0.132775015,0.573017596,-0.118504426,-0.102482824,-0.539926158,-0.237421342,-0.033928389,0.066713261,0.044521059,0.27708131,0.279988053,0.508614901,-0.438982332,0.08769306,0.108859519,-0.214495354,0.308831512,-0.095662724,-0.098214228,0.021775636,0.365608043,-0.426558081,-0.439356767,0.286438665,-0.093350954,0.820711589,0.127537301,-1.347149941,0.778342035,-0.083626649,-0.430872052,-0.585636793,-0.204625884,1.019485001,-0.302553526,40495554.59,4106572.945
143,0.284738498,-0.019784688,-0.008872886,0.57747134,0.232836044,0.177859605,-0.19306282,0.026210026,0.299431089,-0.369016011,-0.288868914,-0.303321863,0.372088258,-0.231622197,0.029160867,-0.388862465,-0.045199152,-0.240112038,-0.002150761,-0.083780351,-0.349565676,0.947480658,-1.19452421,-0.710493861,-0.330913839,-0.593261831,0.1567562,0.066693319,0.270796713,-0.201928362,-1.410637764,-0.353877783,-0.531888245,0.209892499,-0.092462521,-0.057312142,0.568623357,-0.180691371,40498221.84,4106571.963
144,-0.101000973,-0.165749172,-0.144227735,-0.079557722,0.76639096,0.243756502,0.141544341,0.311971674,1.276987542,-0.50317473,-0.211922982,0.23119498,0.03947294,-0.198229223,-0.981751982,-0.578266221,-0.005403888,-0.330610019,-0.289183466,-0.061440616,-0.260843467,-0.35853738,-0.176555725,0.280432793,-0.451207687,-0.477639502,-0.046784074,-0.139313614,0.318142085,0.058498923,-1.350487411,0.243796567,-0.271857969,-0.320280808,0.454545037,-0.482230522,0.656159189,-0.063195356,40500000,4106571.775
145,0.213266604,0.199351376,0.239591993,-0.799413675,0.380901329,0.275903281,0.654343181,-0.844239901,-0.229230967,-0.214201714,0.313332448,0.149994839,0.261471821,-0.246801373,0.231936887,-0.081074147,0.126539128,-0.109455723,-0.337954836,0.103021791,-0.30057061,0.341672076,0.225149235,-0.150265119,0.119619911,-0.117913867,0.389652072,0.205933366,-0.048301601,-0.289984451,-1.278713867,-0.199708516,1.293892871,-0.07372799,-0.287191068,-0.605300934,0.109634401,0.708728637,40482223.04,4108810.124
146,0.044694766,0.185508427,-0.214830888,-0.102889607,-0.213152335,0.651029146,0.595363737,0.149941714,0.414091529,-0.390069202,0.427145844,-0.114213919,0.066955856,-0.393101452,-0.839908779,-0.242760465,0.049187446,-0.231018062,0.329312882,0.131104432,-0.212831063,0.394136042,-0.68369049,-0.360067042,0.11924022,-0.508702547,0.694267968,0.495542575,0.143359811,0.005895571,-0.61888253,0.21482512,1.025616203,-0.47893037,-0.166043653,-0.684783466,0.707996387,-0.180134146,40484000.73,4108806.567
147,0.353878081,0.129406016,0.156238723,-0.046159049,0.129344196,1.054754267,0.946262136,0.064879428,-0.286493321,-0.378186054,0.240236973,-0.135318162,0.230615766,-0.12784981,0.033616907,0.179938689,-0.377050408,-0.194438088,0.051609305,0.028302564,-0.164837556,0.192689083,-0.623443227,0.128347415,-0.550346827,-0.791450563,0.342324181,0.045001075,-0.940161784,0.97678855,-0.319553006,0.379194451,0.190280257,-0.68274331,-0.356189838,0.045403874,0.756767222,0.562352903,40485778.43,4108803.385
148,-0.085429713,-0.037346646,0.213717742,-0.167825215,0.4522239,1.43170241,0.521007257,-0.148890518,-0.531471856,-0.362595128,0.509991584,-0.512993537,0.366432408,-0.06058947,0.111547537,1.162334481,-0.443341137,-0.255949813,-0.016164896,-0.146829245,-0.157129868,0.046637223,-0.444722403,-0.735907904,-0.117377339,-0.4101045,-0.067806526,-0.53998354,-1.163070731,0.34277176,-0.276996241,0.122639853,0.021756419,0.106588288,-0.293867312,-0.093222275,0.102158496,-0.047024512,40487556.13,4108800.577
149,-0.163641755,-0.397801674,-0.167922533,-0.245007085,0.367533884,0.990831401,0.165179291,-0.186748294,-0.711039354,-0.141517859,0.443383926,-0.576392399,0.138467912,0.058368119,0.130452202,1.005165351,-0.374082785,-0.067326931,-0.056515314,-0.312175041,-0.493084563,0.187627696,-0.397103991,-0.05544782,-0.098823271,-1.054300945,0.296764487,0.050719106,-0.884695231,0.422551851,-0.196323333,-0.053244,0.223732908,-0.131404828,-0.288398756,0.10242516,0.068431397,0.276616486,40490222.67,4108797.067
150,-0.078663384,-0.2186786,-0.425198515,0.034346759,0.105422915,0.989893974,0.964825572,0.127734513,0.097757611,0.060501177,-0.024804249,-0.450080683,0.346461733,-0.376325482,0.184433238,-0.563217806,-0.364152423,-0.174469572,-0.32151802,-0.757921162,-0.712263,0.426023354,-0.305773844,-0.185120988,-0.319309991,-0.289948281,0.738361046,-0.124703566,-0.324552768,0.314791955,-0.673262886,-0.34584483,0.377508588,-0.159925107,0.151473792,-0.092419357,0.36280821,0.200614522,40492000.37,4108795.195
151,-0.076383707,-0.152167496,-0.51329431,0.110599887,1.296539799,-0.00373666,-0.270692405,0.138246652,0.8202561,-0.156875323,0.293923848,-0.101013006,-0.379463892,0.058270521,0.01361624,-0.303693928,-0.200786715,-0.150291984,-0.418177857,-0.083005287,-0.196518196,-0.021717315,-0.681574958,-0.811950422,-0.480896194,-0.489883122,0.657106673,-0.371260106,0.076315938,0.069263171,-1.216561162,0.106044645,0.250645051,0.085246974,-0.123174874,0.345073748,0.499568093,-0.217368912,40493778.07,4108793.697
152,0.462101206,0.046679721,-0.204389908,-0.652674591,0.603211444,-0.271721564,0.301640015,-0.17832331,0.855506357,-0.36762707,0.483347362,0.243004365,0.093226392,0.326440657,0.02937461,-0.493593431,-0.101926753,-0.214157358,-0.440757853,0.247713616,0.044737238,-0.169541177,-0.567044024,-0.282633094,-0.586006146,-0.076913399,0.175618466,-0.043811629,0.645239193,-0.089352892,-0.345848924,0.464682781,-0.007132247,-0.425456965,-0.119601324,-0.365284691,0.733532222,-0.306539699,40495555.76,4108792.574
153,0.05530645,-0.435052677,-0.434566656,-0.951505768,0.101874586,0.092033046,-0.020021843,0.126466717,-0.631986712,-0.127258052,0.45568347,-0.245068661,0.396006613,0.389345537,0.19316843,-0.025840541,0.498233192,0.15562672,-0.680577479,0.184624968,0.049460933,-0.027258258,0.686389776,0.047468058,-0.249345212,-0.996338205,0.562107709,-0.129637043,0.617954601,-0.164134038,-1.24684067,0.078280499,-0.104578248,0.096783228,0.318069449,0.10454179,0.215713236,-0.135289521,40498222.31,4108791.591
154,-0.025568758,-0.281013234,-0.296743737,0.057082775,0.370471114,-0.266884715,-0.032419377,-1.017145456,-0.798420412,0.0775264,0.372874697,-0.108911027,0.478461901,0.476424293,-0.069348842,-0.182521057,0.338033868,0.142470248,0.211016227,0.230647123,-0.10132815,-0.208076759,-1.100247149,0.513366953,-0.096297426,-1.046122278,0.19027307,0.091377985,1.109373341,0.380133891,-0.594567406,0.818218817,0.111508438,-0.372869267,-0.019266324,-0.140345948,1.00565659,-0.352373356,40500000,4107681.589
155,0.647303021,-0.136854497,0.31002354,0.09194036,-0.109005095,-0.225747326,0.552215832,-0.876598689,0.374762825,-0.637579482,-0.14489754,0.196841483,0.075755107,-0.409073827,-0.523916847,0.876509106,0.113083611,-0.002034355,-0.722220922,0.349543314,-0.181968546,-0.30485511,-0.563433602,-0.643204886,-0.129501879,0.080244505,0.10771621,0.117705412,0.297553029,0.940826622,-0.367562076,-0.39006994,1.153464769,-0.303274371,-0.325094927,0.927198952,-0.218955784,0.202270651,40479561.86,4111035.803
156,0.038083676,0.016803994,-0.029189188,-0.16771898,0.094189384,-0.038048785,0.286062017,-0.234501133,1.331485686,-0.423658101,-0.252633244,0.233409031,0.265024548,-0.247999431,-0.583448329,-0.548311633,-0.038230174,-0.322377954,-0.452470897,-0.38852965,-0.139480694,-0.259758527,-0.949395248,-0.279381813,-0.535442095,0.067088009,-0.024988641,0.193529036,0.541898362,-0.382053648,-1.060753277,-0.065376496,0.376868302,0.644263885,0.232500155,0.211208333,0.150255824,0.342343025,40482227.71,4111029.764
157,-0.252331503,0.991578553,-0.011137233,-0.662918788,-0.072887158,0.006483311,0.200837599,-0.272465564,0.462041888,-0.320529289,-0.432942231,-0.261079729,0.322864489,-0.350571088,-0.519681192,-0.101232549,0.069111207,0.058959515,0.12909213,1.87452491,-0.128651929,-0.469044742,-1.152485431,-0.161379546,-0.100781483,-0.161597526,0.440526106,0.067497903,0.499082693,-0.108358211,-0.368994324,-0.104711333,0.057988032,0.099925019,-0.813273204,-0.321336571,0.376396533,0.187522271,40484004.94,4111026.207
158,-0.499992755,-0.520913503,-0.424354854,-0.315014508,0.248929282,-0.142141494,0.292917403,-1.760721906,0.241658884,0.206392749,-0.069311061,0.136357651,0.301976763,0.064072333,-0.401982309,-0.193670094,0.43987303,0.319077806,0.241081329,0.122285099,-0.110105887,0.014078561,-0.419028072,-0.388628783,0.361100696,-0.158280063,0.384893917,0.177332405,0.294797795,-0.22775344,-1.046821435,0.302774856,0.295111675,0.766433667,-0.152074647,0.436682351,0.475112584,0.301513146,40485782.17,4111023.024
159,0.095308694,-0.427372637,-0.625361943,-0.155481766,0.626358123,0.104528599,0.192778413,-1.167350949,0.467303512,-0.128958904,-0.076039681,0.555485185,0.335753398,0.184903669,-0.411856692,-0.261720261,-0.028228236,0.362622145,-0.522164666,0.545930379,-0.090272475,-0.309733887,-0.443402237,-0.585630258,0.05177256,0.37900165,0.381553337,0.307122605,-0.604339091,-0.251850257,-0.191928294,0.304480849,0.318735327,0.172452382,-0.547135383,0.71228759,0.511035723,0.030451759,40487559.4,4111020.215
160,-0.272273597,-0.063251845,-0.084385757,-0.17902886,-0.49303593,0.856951943,0.571581473,-0.258902044,0.203448341,0.300247631,-0.064597999,0.00602387,0.346497409,-0.152295274,0.037662185,-0.528003007,0.453152977,0.41545271,0.619459283,0.717462309,-0.58661956,0.714437183,-0.13141891,0.482240169,-0.066623304,-0.124330849,0.670697731,0.323393145,-0.428930842,0.153141115,-0.0941574,0.042126912,0.612682073,0.347233729,0.001682092,0.099753159,0.376887349,0.066528508,40490225.25,4111016.705
161,-0.260681078,-0.565048292,0.245611011,0.034415578,0.495660542,-0.149072478,0.173341531,0.361753888,-0.540286311,-0.10683186,-0.277326599,-0.017107514,0.39895701,-0.4950878,-0.932472902,0.610005424,-0.288248988,-0.195168307,0.444273372,-0.000163143,-0.317665701,0.008438044,-0.678437861,-0.545646798,-0.094887946,-0.239555145,0.050880185,-0.188966057,-0.464809237,0.103403274,-0.480245937,0.361532289,0.106379012,0.262984977,-0.41081011,0.353598326,0.442455229,0.670961841,40492002.47,4111014.832
162,-0.047654437,-0.577560384,-0.670547709,-0.34831656,0.388739181,-0.106741279,-0.10229835,0.061314883,0.105049163,-0.482959972,0.270257415,0.078161267,-0.180906669,0.621197932,-0.830333475,-0.156635511,0.115370618,0.121223178,-0.865745815,-0.258658395,-0.147042533,-0.086244612,-0.554677018,-0.041445936,-0.123099123,-0.400503952,0.506451669,-0.221946574,0.168892963,0.408658872,-1.33111028,0.372504691,0.394901928,0.431752061,-0.27566034,0.094285789,0.137696672,-0.002082909,40493778.88,4109903.515
163,0.258982437,0.593317115,-0.416291418,-0.173728079,0.816465004,0.134777763,0.324970431,-0.174692662,0.172208748,-0.227520352,0.430439809,-0.15998305,-0.154146565,0.867027972,-0.434299575,-0.579147831,-0.154869179,0.134446207,-0.176184902,-0.187960075,0.255564065,-0.310990289,-0.879052626,-0.117147052,-0.430339095,0.110840877,0.326205208,-0.065562173,0.245729762,0.014925923,-0.907776444,0.412504605,0.741870597,0.386555452,-0.299280189,0.437162622,0.552015453,0.354610087,40495556.35,4109902.392
164,-0.069544562,-0.388904132,-0.452901425,-0.454206858,0.469712063,0.409162047,-0.076410369,0.75310288,0.093845961,-0.433314549,0.45291747,0.566434629,0.147324939,0.267902199,-0.086828205,-0.577240737,-0.101756738,-0.423881506,-0.432263091,0.299977192,-0.109440937,-0.201232974,-0.408364694,-0.423564138,-0.375747772,-0.100014064,0.324373304,-0.487994137,0.29753932,-0.243391803,-1.081314606,0.433617807,0.158578025,0.038364655,-0.174930432,0.120068598,0.483036424,0.247551518,40498222.54,4109901.409
165,0.431843501,-0.123506183,0.093963589,-1.247699891,0.486198886,0.361263619,0.628314219,-0.119787118,-0.330115243,-0.393625213,0.383578026,-0.329329828,0.20740509,0.538498647,0.253912402,-0.392922824,0.156143504,-0.138276408,-0.373775835,0.111961876,0.045186027,0.108838879,-0.297478251,-0.407137886,-0.204889575,-0.061621548,0.51269076,-0.095360374,0.520747762,-0.375956047,-1.243232221,0.836090625,-0.159135828,0.222823053,0.024617422,0.032848069,0.313251868,0.212210404,40500000,4109901.222
166,-0.123645405,-0.24228572,0.027839554,0.096197992,0.058410586,-0.049145126,0.079316272,-0.559855263,-0.307585847,-0.013929654,-0.490186145,0.157094508,0.286509794,-0.587405482,0.316554744,-0.048028471,0.058104661,0.011971528,-0.083240673,1.702824131,0.058490453,-0.411011944,-0.38439849,-0.137970439,-0.127821066,0.134186754,0.390657731,0.256720755,0.279946482,0.843200431,-0.53299032,-0.201251602,1.018037988,-0.705576273,-0.263204255,1.540601494,-0.008447712,-0.116935941,40480455.63,4113253.345
167,0.213865561,0.224610866,0.418138576,0.026763346,0.131467168,0.440108796,-0.101288892,-0.160375179,0.988292984,0.063562814,-0.530253759,-0.180928584,-0.047541099,0.037039024,-0.492760756,-0.840227058,0.105853964,0.002007272,-0.530633633,8.95E-05,-0.004008332,-0.211816658,-0.572112371,-0.244386246,-0.189406068,-0.167046178,-0.119070533,0.065620707,0.064800754,0.254659472,-0.814406888,0.27415141,1.168375224,-0.749004028,-0.062663941,0.895099002,-0.278495047,-0.309151134,40482232.39,4113249.412
168,0.024331235,-0.1241051,-0.348214286,0.049340301,-0.028096821,-0.241125394,0.069181642,0.21553922,0.187873279,-0.014927063,-0.457916524,0.355942773,0.280048148,-0.058255999,-0.319800943,-0.422423951,0.260846476,-0.144047645,-0.540572458,0.538981125,-0.144057082,0.226421205,-0.634502213,-0.846867594,0.251784908,0.212901872,0.912716153,0.089255517,0.461024249,-0.334165482,-0.878375328,-0.297505344,0.981294146,-0.345620136,0.124119276,0.734966064,0.040761981,0.009119648,40484009.15,4113245.854
169,-0.421394446,-0.281799243,1.186759919,-0.355220624,0.001071778,-0.325037352,-0.257888729,-0.049867433,0.053671017,-0.486504988,-0.613047705,0.017069694,-0.00871709,-0.610220363,-0.002462392,-0.541285288,-0.206552548,-0.092941812,-0.09888465,0.142414564,-0.171156836,-0.06169563,-0.64145326,-0.527146114,0.586890575,0.088134903,1.00198868,0.022142196,-0.088576236,-0.214899663,-0.877914438,-0.416959372,0.575400144,-0.260302834,0.133313121,0.464523894,0.71706369,-0.518878261,40485784.04,4112132.846
170,-0.446220105,-0.386623287,-0.163227829,0.126034785,0.4162214,-0.137450558,-0.024035441,0.120208457,-0.645298742,-0.284600598,-0.727219351,0.42781893,0.22414376,-0.580268448,-0.030581222,-0.287622166,-0.085744728,0.287233568,-0.031704764,-0.087919824,-0.259686133,-0.194205236,-0.575366049,-0.353481563,0.496585314,0.095540183,0.413242472,0.115503778,0.390716405,-0.342237123,-0.166677958,-0.660603966,0.532785438,-0.278401714,0.368417019,1.332218257,0.489125178,-0.232628003,40488449.54,4112128.773
171,-0.194250164,-0.131146792,0.26999678,0.055657889,0.033592271,-0.348033512,0.121845068,0.09447119,-0.126446617,0.074808411,-0.516270565,0.074585058,-0.069949346,-0.39609572,-0.138930169,-0.476853696,-0.266863243,0.168240063,-0.326523159,0.017957706,-0.585352949,2.055355381,-0.366694389,-0.414697066,0.220565908,0.13007104,0.460365992,-0.383039533,0.276251943,-0.371802465,-0.185861763,-0.118153614,0.085389223,0.219180633,-0.433747084,0.050215978,0.102900255,-0.29932912,40490226.53,4112126.526
172,0.127532166,0.016555062,-0.051400219,-0.396577926,-0.152942824,-0.0051415,0.516360781,-0.026918541,0.209355518,-0.24053091,-0.087561284,0.41927402,0.071778057,0.092196949,0.556135605,-0.69833154,-0.319495776,0.515714764,0.215732407,0.434166839,-0.707679488,0.040246157,-0.377871163,0.196918378,-0.318483267,0.162347303,0.594880452,-0.291670298,-0.221755988,-0.0047428,0.46925233,0.298078636,0.77690771,-0.440954718,-0.090359956,-0.269633688,0.342184348,-0.598351539,40492003.53,4112124.654
173,-0.205612165,-0.539470405,-0.705766642,-0.328938772,0.424450323,-0.081254258,0.390978309,0.067879839,0.051853684,0.111754209,0.288597309,0.07869502,-0.21318018,0.654598764,0.371346364,-0.376041645,0.205733621,0.045439149,0.791625089,0.006541845,-0.490403218,-0.120788733,0.048900494,0.221508124,0.178882902,-0.070008089,0.704639928,-0.156384177,0.73429601,-0.034782616,-0.595646104,0.73411248,0.647045091,-0.17805117,-0.702291719,-0.263266639,0.076234929,-0.343015432,40493780.52,4112123.156
174,0.084833367,-0.281117354,-0.258837284,-0.465876095,0.259937074,-0.063203092,0.231171759,-0.169949445,0.084942496,0.098019789,0.469672451,-0.280466569,0.207378575,0.476733677,-0.410842582,-0.39217345,-0.015860039,0.26346447,0.445400293,-0.060333601,-0.070370815,-0.183880045,0.054668441,-0.476187539,-0.081143147,-0.247383102,0.377446763,-0.499465639,0.459744875,-0.176907857,-1.132600038,0.554020512,0.522324859,0.052890331,-0.497265233,-0.082235589,0.190720811,0.15163323,40496446.01,4112121.611
175,-0.106638886,-0.255876491,-0.298592233,-0.254584183,0.15468317,-0.301451633,0.177739398,0.081401983,0.243567936,-0.435740312,0.439999905,-0.292374697,0.374934262,0.664402863,-0.507918273,-0.441677209,0.184491727,-0.070530724,0.185027159,0.254264989,-0.010271618,0.036135706,-0.245025806,-0.899887451,-0.198431547,0.143455211,-0.028110066,-0.242361139,0.674744835,0.382882483,-1.075718353,0.736801689,0.510415278,-0.103107192,-0.096994501,0.223739153,0.4997205,-0.683850889,40498223.01,4112121.049
176,0.1101622,-0.173241209,-0.232940041,0.055896873,0.398721215,-0.452804422,0.635025833,0.801776395,-0.529731104,-0.371774933,-0.087244477,-0.056042144,0.317499748,0.336496115,0.128626217,-0.518079543,-0.224017827,-0.047591239,0.135203251,0.866231749,-0.109799571,-0.151952955,-0.457265544,-0.648052051,-0.279203822,-0.216209671,-0.102292168,-0.022616643,-0.040081149,0.364433244,-1.209712644,0.842024526,-0.29204928,-0.479526903,0.707962304,0.141048676,0.562710033,-0.217825487,40500000,4112120.862
177,0.115061719,0.307077488,0.333850989,-0.281263915,-0.441433403,0.316359432,-0.230704764,-0.512816376,-0.347189601,0.304530736,0.634364317,0.218024569,0.224503838,0.54783545,0.420304231,-0.458036556,0.299387619,0.466876077,-0.338712503,0.069917397,-0.11798703,-0.147416941,0.20069548,0.215278299,0.406128182,-0.072604299,-0.541689285,-0.037346793,0.533166524,-0.409767336,0.88027164,-0.489112661,-0.614387426,-0.125505154,0.251281057,1.695902729,-0.179947488,0.438718392,40482234.73,4114359.239
178,0.146532977,0.136193355,0.355698662,-0.220009433,-0.032840501,0.190311783,0.008089314,-0.955713851,-0.0055851,0.050172318,0.805088741,-0.077628887,-0.083047715,-0.00579737,-0.390080599,0.155125271,0.373722887,0.378366667,-0.436988445,-0.035473373,-0.119252683,-0.101337877,0.05868922,-0.458349835,0.41678698,0.365857517,-0.044116201,0.125503985,0.179277122,-0.951440731,0.313415077,0.041383493,0.182973514,0.187957045,0.186054798,1.611184439,-0.039875766,0.918197904,40484011.26,4114355.68
