"","flow1","flow2","flow3","flow4","flow5","flow6","flow7","flow8","flow9","flow10","flow11","flow12","flow13","flow14","flow15","flow16","flow17","flow18","flow19","flow20","flow21","flow22","flow23","flow24","flow25","flow26","flow27","flow28","flow29","flow30","flow31","flow32","flow33","flow34","flow35","flow36","flow37","flow38"
"1",-0.0904759987080138,-0.985374784519669,0.511149924841532,0.197706051208347,-0.353669699951059,0.376542409404203,0.43437997334404,0.202395791228912,0.441230819862686,0.56064801022217,-0.0939570995988208,0.267654885358809,0.173136431084841,-0.710611579326383,1.08523787382305,-0.672298034758966,-2.12314545838241,-2.01935606091548,1.45485040925032,2.16100080240095,0.410864144058787,-0.232160912676672,-2.21651556694676,0.902788016450516,0.396533941850587,1.21356883018359,-1.4937732004384,0.370365958720725,0.234494650223745,-0.603925262806158,0.780637802241348,0.856576668961927,2.04267670169599,0.930514571249707,-0.227419632201848,0.909851700267644,-0.436610276825894,-0.219728752042815
"2",0.41006901110528,-1.40204109081829,-1.35166634632294,0.0154456845577025,0.623633609118589,0.397734112395399,0.771530939384543,0.399836362358625,0.140952966414731,0.70195719110547,-1.59358311005548,0.274587050092471,-0.21281762752878,-0.535235096145398,-0.216251223208058,-0.307836669209293,-2.21096185841101,0.20638371138566,1.1892357565739,1.94796063018403,-0.652474119831161,0.409332511889228,-2.42329985151486,-0.938691676296939,0.390859488615089,0.278161735149117,1.2219078298367,0.00818811272629702,0.473596134017563,-1.32691069426043,-0.353464095529769,0.61064396481408,-0.139827007261089,1.78191341575804,1.130869095636,2.87669396909432,0.191290583322248,1.43456581115646
"3",1.06503289903197,-0.701341667141306,-1.20250925612593,0.884448996763275,-0.713102998602397,-0.128836110419816,1.01000420597389,0.00538061031467716,0.232309230156948,0.71787209141826,-0.760867403156556,-0.347899314699618,0.110160940674919,-0.400262526770605,4.44114713788522,-0.157444227728539,0.0998867359950531,0.0597564690182091,0.209389987655452,1.06509952952313,-0.815281583639991,-0.430072315192701,-1.57943242023405,-1.23565720881334,1.53444471447498,1.08817612889945,-1.63717633757471,0.840786346431907,-1.17011339282933,0.0762216448784109,1.77886722830444,-1.39518935122668,-0.835549539015927,-0.176829541342084,0.144628427781447,3.08302650362641,-0.835542958252103,-0.727342527928323
"4",-0.294283396107978,-2.11730706236852,-1.43578481036814,2.04291915008198,0.695779119693674,-0.446670168002422,1.41703366348582,-1.49087465228072,-0.00725284368302734,1.27415475647092,-1.59461107134576,-0.760968891927108,-0.0741949900604554,-0.594420918130758,0.186202820079103,2.82051967426241,-1.39086061813532,-0.54267085096755,1.26451425209718,0.479704786743783,-1.27401730192829,-0.451630936323259,-1.81849877888837,-1.55526240564975,-0.425460346400793,1.48382919020346,1.02735955675635,-0.911998870230494,0.128328806281327,-1.11599918662474,0.892733622734346,-0.959138807821061,-0.259022373360203,1.37352593200501,0.990673673098562,0.438823461036144,0.531997283218354,-0.0431022416727127
"5",0.314859495902953,-1.53659940945459,0.297637235869888,0.101914600735203,0.204977479443858,0.0312288015162332,-0.903734663982797,-4.51081450089201,1.61029927596028,2.07296690953552,-0.504098488263677,0.301828299802167,0.251473262320353,0.351856527431035,1.25100611103843,-0.206681458185333,-1.36182065098927,-2.00402513710501,1.38123820149152,1.59188102322129,-0.263656831033783,0.31568124912853,-0.251365450209161,-0.279926900726457,0.360238229374483,0.502217707784491,0.0491306519481481,0.16470611216837,-0.189049749829297,-0.301445069750572,1.71156034266751,0.768263533849021,0.317700405680397,2.52988225449552,-0.358854234368393,-0.0302975769551775,0.000883592241782862,-0.177283059644589
"6",2.07217489266714,-1.28296453053661,-0.828308377137166,0.574455665767736,0.809233177056447,-0.352842831786088,-0.0268988296716706,-0.491027824292162,-0.209528774009012,1.44311325058604,-1.29513025995916,0.305886510861278,-0.551017245977122,-0.757567963180589,-2.18622096737278,0.298163526745064,-2.46506721806469,-0.899350759914535,0.547078472336024,0.830283260778802,-0.0217622900121931,0.148040712858159,0.43756046060664,-1.88638941442787,0.138437620072741,1.01233571495417,0.226207255576651,-0.812263379648502,0.10396931282658,-1.22223976504691,-0.823013385163989,1.46868341910094,0.653318213244498,3.28669321149489,-0.945140531558583,-1.15249666200065,-0.0283330100859734,-0.943809624681139
"7",0.524661461530279,-1.9148331229266,-0.740239830132422,1.26672771382388,0.200988839949345,-0.37290995724204,1.10834111328884,-4.10213017709934,0.727464180638814,2.39542499693726,-0.272910730236737,0.812508292164253,-0.601618074772211,-0.605016247119071,1.35372212958786,-0.0262202502628078,-1.52005087844501,1.10025551301365,0.639912763985233,1.24648669060728,-0.274554237788775,-0.51811156416174,0.506986506218807,-0.0986505949500351,0.204097386451327,0.476664410865688,-0.261912344346302,-0.424927275887739,-0.789745918614487,-1.95039110480226,0.381445139133984,1.33327635115209,0.960919812406172,1.37155584493113,1.53013085582945,-1.11960775018344,0.790552390983393,-0.165119419434986
"8",0.236503897969663,-1.04497196763799,-0.945293311904072,1.86051780319239,1.4129953294335,-0.488787654734977,0.775020772817477,0.152628690328346,-0.481341851397403,0.894583009062833,-1.92403999961199,0.326639945091321,-0.911017982873979,-1.1093876945172,1.3733524860131,-0.273405273196044,-2.46850125221115,-1.22804437639704,-0.0290279978661473,1.40069650390158,-0.340443260017816,0.12241479638009,0.641164011444727,-0.652831868166171,-1.18032963004083,0.217469894779475,-0.10406510561916,-1.48769501646098,-1.17910613052952,-2.90258808545823,1.25031872874544,1.44849295716938,0.938154134065104,0.991078393905637,1.24819090620249,-1.40770892110507,0.164619573287929,-0.547534922434762
"9",-0.0203656883978208,-0.0790442248805856,-0.0210836321319246,-0.00115199992569455,-0.0425418384170557,-0.870314274648399,0.526681106895073,1.32699133214073,2.6880715532617,1.67815227365596,-1.10302819837943,0.302591834665641,0.970462890249469,-1.14376060727242,1.22104770034032,-1.27268677466438,-0.653161776013679,1.08726719106956,-1.69721662563547,0.0756421761794483,-0.764538919631859,0.627328204980524,-1.40215557695892,-0.292874187094415,0.198794017581204,0.859120466011288,1.23238728320516,0.165276475213441,0.319422569552174,-1.44858670394364,-1.03220761900257,-0.451760789799282,0.194875948026237,-3.10432831476948,1.02195133392594,1.41400293864364,-0.0418696950770947,0.979829256310263
"10",0.111190518427136,-0.49063424623354,-0.925731136603122,0.477914431319217,-1.12599607098004,1.01042097066217,1.61838043100618,0.0726071612547955,1.65761669470702,0.566355237628643,0.270795527325896,-0.656297223590847,1.11009962410626,-0.226384622623959,1.1255389287347,-0.362044703298717,0.95536352160074,-0.283871222450267,-0.319669305681647,0.316238031552601,-0.373725869288634,-0.184321249025587,-1.73208519590596,-1.20977774464936,-1.40074044038284,0.82007175923379,-0.875011107990899,-0.411071608484786,0.872327369875761,-0.600437102895353,-1.58544901363405,1.34012853544646,2.72998969054375,0.465605050105922,1.08207098530755,-0.102959552764478,-1.8065125659836,-0.588088306015988
