Coor_Y,Coor_X,Ag,As_,Cu,Mn,Fe2O3,row,col
4089843.89,40510796.08,0.634121,0.633888,0.634068,0.653424,0.65454,80,34
4089843.89,40511796.08,0.659364,0.659288,0.659311,0.675968,0.67826,80,35
4089843.89,40512796.08,0.654868,0.651427,0.654858,0.671939,0.675405,80,36
4089843.89,40513796.08,0.66813,0.663877,0.668268,0.685194,0.689004,80,37
4089843.89,40514796.08,0.659547,0.656482,0.659454,0.677274,0.680748,80,38
4089843.89,40515796.08,0.689178,0.688131,0.689164,0.706697,0.709226,80,39
4089843.89,40516796.08,0.683342,0.683363,0.68299,0.700844,0.703212,80,40
4089843.89,40517796.08,0.66674,0.667585,0.66741,0.686225,0.689057,80,41
4089843.89,40518796.08,0.676161,0.679638,0.67647,0.694021,0.696463,80,42
4089843.89,40519796.08,0.671635,0.677524,0.672526,0.689552,0.691861,80,43
4089843.89,40520796.08,0.655812,0.662085,0.65761,0.675801,0.678876,80,44
4089843.89,40521796.08,0.635622,0.642487,0.637437,0.656898,0.659957,80,45
4089843.89,40522796.08,0.59667,0.603488,0.600616,0.622177,0.62671,80,46
4089843.89,40523796.08,0.557908,0.565785,0.561754,0.584605,0.589098,80,47
4089843.89,40524796.08,0.526801,0.536142,0.531811,0.555288,0.560493,80,48
4089843.89,40525796.08,0.49288,0.499218,0.497832,0.522415,0.528398,80,49
4089843.89,40526796.08,0.485134,0.490539,0.490846,0.5156,0.521633,80,50
4089843.89,40527796.08,0.479174,0.483455,0.485722,0.510938,0.516717,80,51
4089843.89,40528796.08,0.486244,0.490418,0.494217,0.519222,0.524907,80,52
4089843.89,40529796.08,0.468928,0.471271,0.476488,0.502965,0.508057,80,53
4089843.89,40530796.08,0.461113,0.46733,0.471299,0.49765,0.500696,80,54
4089843.89,40531796.08,0.450906,0.459435,0.462787,0.489268,0.491715,80,55
4089843.89,40532796.08,0.448189,0.45757,0.461456,0.48782,0.489775,80,56
4089843.89,40533796.08,0.464898,0.473147,0.479164,0.504909,0.506703,80,57
4089843.89,40534796.08,0.466863,0.473046,0.481654,0.506789,0.50938,80,58
4089843.89,40535796.08,0.505933,0.508445,0.519538,0.543018,0.546518,80,59
4089843.89,40536796.08,0.516453,0.521158,0.530987,0.553726,0.557673,80,60
4089843.89,40537796.08,0.539486,0.541436,0.552859,0.575388,0.579955,80,61
4089843.89,40538796.08,0.545332,0.547057,0.556694,0.580152,0.584637,80,62
4089843.89,40539796.08,0.538337,0.539485,0.548102,0.572128,0.576975,80,63
4089843.89,40540796.08,0.560151,0.560482,0.567198,0.592206,0.597266,80,64
4089843.89,40541796.08,0.544885,0.542414,0.547498,0.574935,0.580108,80,65
4089843.89,40542796.08,0.540051,0.537584,0.543641,0.570829,0.577117,80,66
4089843.89,40543796.08,0.541831,0.540271,0.544766,0.571285,0.577231,80,67
4089843.89,40544796.08,0.507631,0.51267,0.515246,0.542865,0.546691,80,68
4089843.89,40545796.08,0.486241,0.493466,0.496826,0.525845,0.527766,80,69
4089843.89,40546796.08,0.479232,0.487269,0.491739,0.521931,0.522289,80,70
4089843.89,40547796.08,0.472469,0.48138,0.484843,0.516663,0.514971,80,71
4089843.89,40548796.08,0.461026,0.468566,0.473444,0.506833,0.504937,80,72
4089843.89,40549796.08,0.47495,0.4811,0.485299,0.518589,0.516937,80,73
4089843.89,40550796.08,0.462525,0.471238,0.473325,0.506463,0.504078,80,74
4089843.89,40551796.08,0.463931,0.470558,0.473512,0.507955,0.505359,80,75
4089843.89,40552796.08,0.457805,0.46619,0.467276,0.502626,0.498995,80,76
4089843.89,40553796.08,0.44746,0.455869,0.457583,0.493467,0.489975,80,77
4089843.89,40554796.08,0.444115,0.451198,0.453076,0.488152,0.484725,80,78
4089843.89,40555796.08,0.438907,0.447151,0.448215,0.483217,0.479217,80,79
4089843.89,40556796.08,0.432194,0.441765,0.442489,0.477056,0.473441,80,80
4089843.89,40557796.08,0.415293,0.426003,0.428198,0.461884,0.459266,80,81
4090843.89,40476796.08,0.329307,0.365747,0.344924,0.362395,0.357105,79,0
4090843.89,40477796.08,0.375465,0.408959,0.391377,0.409587,0.405675,79,1
4090843.89,40478796.08,0.417014,0.447485,0.433103,0.451821,0.449102,79,2
4090843.89,40479796.08,0.43498,0.462129,0.451131,0.470953,0.469243,79,3
4090843.89,40480796.08,0.455978,0.480416,0.471803,0.492321,0.491388,79,4
4090843.89,40481796.08,0.477437,0.499339,0.492792,0.513838,0.513597,79,5
4090843.89,40482796.08,0.476846,0.496535,0.492277,0.514244,0.51447,79,6
4090843.89,40483796.08,0.498521,0.515972,0.51008,0.532141,0.532395,79,7
4090843.89,40484796.08,0.478325,0.498286,0.48837,0.508004,0.505889,79,8
4090843.89,40485796.08,0.4955,0.513214,0.506645,0.526957,0.526078,79,9
4090843.89,40486796.08,0.510491,0.52727,0.522551,0.544537,0.544875,79,10
4090843.89,40487796.08,0.543102,0.561083,0.556514,0.579248,0.580263,79,11
4090843.89,40488796.08,0.518903,0.537459,0.5345,0.55974,0.56162,79,12
4090843.89,40489796.08,0.508665,0.529431,0.52566,0.552228,0.554446,79,13
4090843.89,40490796.08,0.521518,0.544638,0.539312,0.565754,0.568071,79,14
4090843.89,40491796.08,0.510236,0.535068,0.530102,0.557295,0.56099,79,15
4090843.89,40492796.08,0.488817,0.515199,0.51054,0.538259,0.543136,79,16
4090843.89,40493796.08,0.479061,0.50527,0.502333,0.529646,0.535457,79,17
4090843.89,40494796.08,0.475575,0.503316,0.500782,0.527012,0.533645,79,18
4090843.89,40495796.08,0.488348,0.516394,0.515257,0.537795,0.544617,79,19
4090843.89,40496796.08,0.50755,0.531423,0.532612,0.553298,0.560017,79,20
4090843.89,40497796.08,0.520354,0.539131,0.544228,0.563578,0.570172,79,21
4090843.89,40498796.08,0.526954,0.542419,0.547136,0.565477,0.570966,79,22
4090843.89,40499796.08,0.565374,0.577771,0.579767,0.597649,0.602389,79,23
4090843.89,40500796.08,0.580213,0.589434,0.587939,0.606812,0.61006,79,24
4090843.89,40501796.08,0.596748,0.604132,0.599877,0.620584,0.62384,79,25
4090843.89,40502796.08,0.596989,0.602185,0.595332,0.619312,0.621902,79,26
4090843.89,40503796.08,0.625214,0.630072,0.62283,0.645508,0.646954,79,27
4090843.89,40504796.08,0.637179,0.641173,0.63483,0.656696,0.657149,79,28
4090843.89,40505796.08,0.639525,0.64297,0.637747,0.65913,0.6586,79,29
4090843.89,40506796.08,0.619378,0.621505,0.618222,0.640932,0.639706,79,30
4090843.89,40507796.08,0.633239,0.634527,0.631877,0.653719,0.652179,79,31
4090843.89,40508796.08,0.640339,0.639634,0.638218,0.659454,0.658699,79,32
4090843.89,40509796.08,0.659443,0.657596,0.655659,0.674786,0.674842,79,33
4090843.89,40510796.08,0.657617,0.655851,0.653265,0.670731,0.672198,79,34
4090843.89,40511796.08,0.66757,0.665061,0.663299,0.678809,0.681853,79,35
4090843.89,40512796.08,0.698013,0.690552,0.69293,0.706632,0.711043,79,36
4090843.89,40513796.08,0.709742,0.700974,0.705882,0.719769,0.724362,79,37
4090843.89,40514796.08,0.705264,0.697309,0.700822,0.7166,0.720454,79,38
4090843.89,40515796.08,0.722299,0.716761,0.718084,0.733707,0.736764,79,39
4090843.89,40516796.08,0.711383,0.707385,0.707794,0.724495,0.727272,79,40
4090843.89,40517796.08,0.702564,0.700769,0.698917,0.716654,0.71904,79,41
4090843.89,40518796.08,0.686539,0.687844,0.683866,0.701619,0.704021,79,42
4090843.89,40519796.08,0.69191,0.697349,0.689903,0.706959,0.708782,79,43
4090843.89,40520796.08,0.664862,0.670732,0.664361,0.683248,0.685596,79,44
4090843.89,40521796.08,0.628655,0.636012,0.631227,0.651636,0.654947,79,45
4090843.89,40522796.08,0.579066,0.587131,0.583303,0.605756,0.60997,79,46
4090843.89,40523796.08,0.529711,0.542908,0.535569,0.559263,0.563231,79,47
4090843.89,40524796.08,0.479768,0.493438,0.487119,0.512401,0.51701,79,48
4090843.89,40525796.08,0.465527,0.480862,0.473869,0.498898,0.503499,79,49
4090843.89,40526796.08,0.450878,0.460657,0.458495,0.484269,0.489819,79,50
4090843.89,40527796.08,0.446242,0.45365,0.453592,0.48016,0.485187,79,51
4090843.89,40528796.08,0.444895,0.448895,0.452088,0.47917,0.484168,79,52
4090843.89,40529796.08,0.434169,0.439978,0.443447,0.47062,0.474768,79,53
4090843.89,40530796.08,0.424665,0.432914,0.435325,0.463311,0.465658,79,54
4090843.89,40531796.08,0.432408,0.445665,0.444474,0.471339,0.472242,79,55
4090843.89,40532796.08,0.438297,0.450933,0.451153,0.477813,0.478851,79,56
4090843.89,40533796.08,0.444066,0.453883,0.458035,0.484426,0.48584,79,57
4090843.89,40534796.08,0.472845,0.477104,0.485036,0.510767,0.513186,79,58
4090843.89,40535796.08,0.487092,0.487837,0.498643,0.523432,0.526568,79,59
4090843.89,40536796.08,0.5417,0.538832,0.550627,0.57438,0.578316,79,60
4090843.89,40537796.08,0.561257,0.557789,0.569786,0.592751,0.597848,79,61
4090843.89,40538796.08,0.555058,0.5505,0.561849,0.585801,0.590982,79,62
4090843.89,40539796.08,0.55963,0.555122,0.564668,0.589053,0.59424,79,63
4090843.89,40540796.08,0.550457,0.545473,0.554239,0.57945,0.58524,79,64
4090843.89,40541796.08,0.552274,0.547697,0.553793,0.5795,0.585472,79,65
4090843.89,40542796.08,0.540975,0.536954,0.541731,0.567984,0.574751,79,66
4090843.89,40543796.08,0.513878,0.513784,0.51798,0.543696,0.550767,79,67
4090843.89,40544796.08,0.503101,0.508074,0.511169,0.537835,0.542521,79,68
4090843.89,40545796.08,0.487232,0.495663,0.49875,0.526302,0.52883,79,69
4090843.89,40546796.08,0.479434,0.486342,0.490736,0.520734,0.522042,79,70
4090843.89,40547796.08,0.458125,0.466501,0.470609,0.502936,0.502075,79,71
4090843.89,40548796.08,0.458372,0.466742,0.470005,0.503124,0.501857,79,72
4090843.89,40549796.08,0.464769,0.473454,0.475559,0.508547,0.507312,79,73
4090843.89,40550796.08,0.483274,0.493425,0.493276,0.525315,0.523767,79,74
4090843.89,40551796.08,0.467459,0.474882,0.476726,0.510545,0.509025,79,75
4090843.89,40552796.08,0.481951,0.489433,0.49084,0.524737,0.522983,79,76
4090843.89,40553796.08,0.464155,0.472762,0.474017,0.508746,0.506596,79,77
4090843.89,40554796.08,0.450955,0.459406,0.46004,0.494458,0.491566,79,78
4090843.89,40555796.08,0.437868,0.447822,0.447502,0.4822,0.478645,79,79
4090843.89,40556796.08,0.422265,0.433228,0.43225,0.466629,0.463367,79,80
4090843.89,40557796.08,0.421838,0.43359,0.433898,0.46715,0.464342,79,81
4091843.89,40476796.08,0.34045,0.375511,0.357862,0.376351,0.372711,78,0
4091843.89,40477796.08,0.373453,0.404982,0.391341,0.411085,0.409018,78,1
4091843.89,40478796.08,0.412792,0.441878,0.430857,0.450979,0.449844,78,2
4091843.89,40479796.08,0.443642,0.470122,0.461544,0.482057,0.481737,78,3
4091843.89,40480796.08,0.470063,0.493998,0.487515,0.508383,0.508763,78,4
4091843.89,40481796.08,0.487775,0.507403,0.504343,0.525987,0.52722,78,5
4091843.89,40482796.08,0.498606,0.516079,0.514544,0.53681,0.538572,78,6
4091843.89,40483796.08,0.502958,0.521994,0.519113,0.541547,0.542622,78,7
4091843.89,40484796.08,0.471772,0.493635,0.482568,0.502127,0.499708,78,8
4091843.89,40485796.08,0.498792,0.518518,0.510611,0.531558,0.530702,78,9
4091843.89,40486796.08,0.48756,0.50583,0.501094,0.524344,0.524942,78,10
4091843.89,40487796.08,0.519567,0.538701,0.534377,0.557737,0.558767,78,11
4091843.89,40488796.08,0.500848,0.522058,0.517836,0.542642,0.54394,78,12
4091843.89,40489796.08,0.491762,0.514132,0.510181,0.536682,0.538753,78,13
4091843.89,40490796.08,0.502943,0.526013,0.521575,0.548281,0.551173,78,14
4091843.89,40491796.08,0.484365,0.507943,0.5056,0.533732,0.537882,78,15
4091843.89,40492796.08,0.481492,0.507569,0.504072,0.532405,0.537047,78,16
4091843.89,40493796.08,0.479371,0.50439,0.50378,0.531533,0.537666,78,17
4091843.89,40494796.08,0.455424,0.483464,0.480655,0.508155,0.514376,78,18
4091843.89,40495796.08,0.447939,0.478923,0.47662,0.500773,0.507525,78,19
4091843.89,40496796.08,0.472059,0.502666,0.499771,0.520434,0.526211,78,20
4091843.89,40497796.08,0.484456,0.509731,0.509944,0.529466,0.535547,78,21
4091843.89,40498796.08,0.520794,0.538237,0.544237,0.561163,0.567152,78,22
4091843.89,40499796.08,0.541892,0.555579,0.558206,0.576711,0.5817,78,23
4091843.89,40500796.08,0.561429,0.574383,0.570492,0.591059,0.59435,78,24
4091843.89,40501796.08,0.57336,0.587439,0.578975,0.602097,0.604634,78,25
4091843.89,40502796.08,0.591275,0.602314,0.590907,0.615985,0.61752,78,26
4091843.89,40503796.08,0.592538,0.601636,0.591821,0.616603,0.617599,78,27
4091843.89,40504796.08,0.613841,0.62208,0.612557,0.636669,0.636641,78,28
4091843.89,40505796.08,0.617847,0.624703,0.616422,0.640592,0.639778,78,29
4091843.89,40506796.08,0.631338,0.635939,0.629687,0.653133,0.651937,78,30
4091843.89,40507796.08,0.633837,0.635758,0.630825,0.654282,0.653013,78,31
4091843.89,40508796.08,0.650123,0.649845,0.645935,0.668185,0.667574,78,32
4091843.89,40509796.08,0.660052,0.659129,0.653998,0.674333,0.674726,78,33
4091843.89,40510796.08,0.668754,0.665242,0.661458,0.679247,0.681287,78,34
4091843.89,40511796.08,0.687172,0.682757,0.679127,0.694978,0.698038,78,35
4091843.89,40512796.08,0.693932,0.686553,0.686594,0.701691,0.705771,78,36
4091843.89,40513796.08,0.709897,0.699884,0.702082,0.717541,0.72174,78,37
4091843.89,40514796.08,0.714768,0.704508,0.707405,0.723583,0.727191,78,38
4091843.89,40515796.08,0.724883,0.715939,0.717521,0.734379,0.737423,78,39
4091843.89,40516796.08,0.73797,0.730997,0.730781,0.747508,0.749907,78,40
4091843.89,40517796.08,0.719627,0.714057,0.712997,0.73088,0.733215,78,41
4091843.89,40518796.08,0.706627,0.703709,0.701147,0.71911,0.721586,78,42
4091843.89,40519796.08,0.699635,0.700242,0.694912,0.712843,0.714844,78,43
4091843.89,40520796.08,0.666217,0.668716,0.664878,0.684411,0.687232,78,44
4091843.89,40521796.08,0.636317,0.64342,0.637018,0.657737,0.660326,78,45
4091843.89,40522796.08,0.576516,0.584592,0.579751,0.603172,0.607037,78,46
4091843.89,40523796.08,0.521295,0.53345,0.527346,0.552063,0.556352,78,47
4091843.89,40524796.08,0.461121,0.475619,0.468573,0.494344,0.498965,78,48
4091843.89,40525796.08,0.411603,0.424442,0.420283,0.447449,0.452618,78,49
4091843.89,40526796.08,0.410303,0.423121,0.418917,0.445523,0.450162,78,50
4091843.89,40527796.08,0.406135,0.416701,0.415523,0.442118,0.446693,78,51
4091843.89,40528796.08,0.415476,0.423176,0.424595,0.452115,0.456473,78,52
4091843.89,40529796.08,0.41747,0.425057,0.428044,0.456022,0.459857,78,53
4091843.89,40530796.08,0.382884,0.392547,0.39478,0.424636,0.426893,78,54
4091843.89,40531796.08,0.398025,0.410974,0.409612,0.43862,0.439282,78,55
4091843.89,40532796.08,0.421756,0.434704,0.434194,0.462347,0.463054,78,56
4091843.89,40533796.08,0.432692,0.441546,0.443987,0.471886,0.473079,78,57
4091843.89,40534796.08,0.462088,0.465119,0.472083,0.498696,0.500858,78,58
4091843.89,40535796.08,0.478106,0.476373,0.488465,0.514787,0.517862,78,59
4091843.89,40536796.08,0.527885,0.52172,0.535108,0.560276,0.564376,78,60
4091843.89,40537796.08,0.564468,0.555036,0.570579,0.594558,0.599735,78,61
4091843.89,40538796.08,0.569752,0.560656,0.575045,0.599028,0.604398,78,62
4091843.89,40539796.08,0.585354,0.576455,0.588408,0.611808,0.617685,78,63
4091843.89,40540796.08,0.588834,0.581325,0.590397,0.613743,0.61995,78,64
4091843.89,40541796.08,0.563206,0.555227,0.56371,0.588386,0.594773,78,65
4091843.89,40542796.08,0.535923,0.530147,0.538061,0.562873,0.570415,78,66
4091843.89,40543796.08,0.515001,0.514414,0.519541,0.544096,0.551351,78,67
4091843.89,40544796.08,0.499279,0.502547,0.506712,0.532585,0.537603,78,68
4091843.89,40545796.08,0.481179,0.488037,0.491648,0.519164,0.5225,78,69
4091843.89,40546796.08,0.470097,0.476493,0.480259,0.509997,0.512295,78,70
4091843.89,40547796.08,0.472981,0.480788,0.484506,0.51555,0.516351,78,71
4091843.89,40548796.08,0.484222,0.49538,0.49517,0.526143,0.525454,78,72
4091843.89,40549796.08,0.459477,0.473759,0.470634,0.502708,0.50095,78,73
4091843.89,40550796.08,0.470439,0.482864,0.480713,0.512309,0.511555,78,74
4091843.89,40551796.08,0.46473,0.475358,0.475078,0.507666,0.507164,78,75
4091843.89,40552796.08,0.480389,0.489525,0.489593,0.522229,0.521913,78,76
4091843.89,40553796.08,0.46115,0.470588,0.470884,0.504392,0.503703,78,77
4091843.89,40554796.08,0.446017,0.456968,0.454938,0.48786,0.485851,78,78
4091843.89,40555796.08,0.435882,0.448934,0.446058,0.479494,0.476496,78,79
4091843.89,40556796.08,0.431353,0.445382,0.441985,0.475203,0.471918,78,80
4091843.89,40557796.08,0.416291,0.430193,0.427304,0.460138,0.45696,78,81
4092843.89,40476796.08,0.346297,0.379089,0.365356,0.384538,0.38255,77,0
4092843.89,40477796.08,0.386411,0.415791,0.406131,0.426512,0.426314,77,1
4092843.89,40478796.08,0.40618,0.432804,0.426311,0.447463,0.448188,77,2
4092843.89,40479796.08,0.445118,0.470019,0.465323,0.486243,0.487541,77,3
4092843.89,40480796.08,0.460054,0.483026,0.479484,0.500858,0.502542,77,4
4092843.89,40481796.08,0.493281,0.514327,0.512082,0.533367,0.535518,77,5
4092843.89,40482796.08,0.510168,0.529392,0.528321,0.549968,0.552527,77,6
4092843.89,40483796.08,0.517357,0.535143,0.534884,0.557085,0.559917,77,7
4092843.89,40484796.08,0.508742,0.527254,0.521621,0.54208,0.542016,77,8
4092843.89,40485796.08,0.46066,0.481124,0.473649,0.495441,0.494618,77,9
4092843.89,40486796.08,0.480149,0.498187,0.494168,0.517309,0.518071,77,10
4092843.89,40487796.08,0.498822,0.51766,0.514505,0.538441,0.539861,77,11
4092843.89,40488796.08,0.489342,0.511242,0.507381,0.532631,0.533832,77,12
4092843.89,40489796.08,0.479124,0.502846,0.499481,0.525221,0.527013,77,13
4092843.89,40490796.08,0.472347,0.495762,0.493109,0.520473,0.523155,77,14
4092843.89,40491796.08,0.473603,0.499005,0.497449,0.525969,0.529732,77,15
4092843.89,40492796.08,0.470844,0.496666,0.494343,0.523185,0.527108,77,16
4092843.89,40493796.08,0.46037,0.4868,0.485051,0.514487,0.519103,77,17
4092843.89,40494796.08,0.456782,0.486879,0.482633,0.509763,0.514535,77,18
4092843.89,40495796.08,0.462676,0.493798,0.490943,0.513141,0.517915,77,19
4092843.89,40496796.08,0.456168,0.485809,0.482928,0.506028,0.510983,77,20
4092843.89,40497796.08,0.478999,0.503398,0.503657,0.524193,0.529534,77,21
4092843.89,40498796.08,0.51267,0.530865,0.534154,0.552651,0.558292,77,22
4092843.89,40499796.08,0.534156,0.551048,0.551215,0.57106,0.575922,77,23
4092843.89,40500796.08,0.533569,0.549381,0.544396,0.567036,0.570787,77,24
4092843.89,40501796.08,0.564966,0.582438,0.571207,0.594795,0.596891,77,25
4092843.89,40502796.08,0.561044,0.576206,0.565075,0.590543,0.592178,77,26
4092843.89,40503796.08,0.59695,0.609947,0.597284,0.622734,0.623348,77,27
4092843.89,40504796.08,0.578075,0.588981,0.578558,0.605845,0.60579,77,28
4092843.89,40505796.08,0.607089,0.616219,0.606115,0.631939,0.631185,77,29
4092843.89,40506796.08,0.606137,0.612386,0.604228,0.630469,0.629625,77,30
4092843.89,40507796.08,0.63386,0.636312,0.630306,0.655316,0.654367,77,31
4092843.89,40508796.08,0.666991,0.667191,0.661325,0.684254,0.684391,77,32
4092843.89,40509796.08,0.677639,0.674965,0.669916,0.691186,0.692391,77,33
4092843.89,40510796.08,0.687069,0.681915,0.677799,0.696592,0.699149,77,34
4092843.89,40511796.08,0.685647,0.678171,0.676072,0.693782,0.697409,77,35
4092843.89,40512796.08,0.697836,0.689136,0.686594,0.703657,0.707105,77,36
4092843.89,40513796.08,0.706479,0.697186,0.696645,0.713845,0.71721,77,37
4092843.89,40514796.08,0.719297,0.708256,0.707991,0.725024,0.728177,77,38
4092843.89,40515796.08,0.727903,0.718395,0.717848,0.735998,0.738021,77,39
4092843.89,40516796.08,0.713655,0.704797,0.703554,0.722902,0.724924,77,40
4092843.89,40517796.08,0.712558,0.703419,0.702337,0.721287,0.723175,77,41
4092843.89,40518796.08,0.728776,0.722509,0.719715,0.737795,0.739735,77,42
4092843.89,40519796.08,0.700984,0.694546,0.693101,0.713034,0.715303,77,43
4092843.89,40520796.08,0.67452,0.673299,0.671002,0.691983,0.694817,77,44
4092843.89,40521796.08,0.6314,0.634579,0.630534,0.652619,0.655687,77,45
4092843.89,40522796.08,0.568464,0.575982,0.570513,0.594668,0.598467,77,46
4092843.89,40523796.08,0.51206,0.521743,0.517211,0.543103,0.547587,77,47
4092843.89,40524796.08,0.429903,0.444314,0.43753,0.464553,0.469275,77,48
4092843.89,40525796.08,0.39625,0.409185,0.403207,0.430553,0.435039,77,49
4092843.89,40526796.08,0.360936,0.377651,0.371427,0.399896,0.403506,77,50
4092843.89,40527796.08,0.359715,0.378296,0.371551,0.400046,0.402468,77,51
4092843.89,40528796.08,0.361746,0.372003,0.372787,0.403413,0.406524,77,52
4092843.89,40529796.08,0.381627,0.389878,0.391715,0.42238,0.424865,77,53
4092843.89,40530796.08,0.387078,0.400289,0.399242,0.430013,0.431278,77,54
4092843.89,40531796.08,0.380789,0.394315,0.392695,0.423427,0.42436,77,55
4092843.89,40532796.08,0.391344,0.403069,0.402136,0.432368,0.43262,77,56
4092843.89,40533796.08,0.423709,0.432429,0.433321,0.462608,0.463325,77,57
4092843.89,40534796.08,0.450494,0.452291,0.459406,0.487856,0.48982,77,58
4092843.89,40535796.08,0.497024,0.493299,0.504128,0.530362,0.533546,77,59
4092843.89,40536796.08,0.542758,0.535595,0.547621,0.572217,0.576157,77,60
4092843.89,40537796.08,0.564455,0.552885,0.568373,0.592725,0.597564,77,61
4092843.89,40538796.08,0.568952,0.554176,0.570924,0.595661,0.601324,77,62
4092843.89,40539796.08,0.582679,0.565907,0.582539,0.60725,0.613838,77,63
4092843.89,40540796.08,0.591009,0.577628,0.590583,0.613902,0.620673,77,64
4092843.89,40541796.08,0.569085,0.560542,0.571078,0.594219,0.601176,77,65
4092843.89,40542796.08,0.538142,0.532999,0.542664,0.566209,0.573434,77,66
4092843.89,40543796.08,0.505192,0.504776,0.512033,0.536663,0.543594,77,67
4092843.89,40544796.08,0.506773,0.510327,0.514878,0.539842,0.545328,77,68
4092843.89,40545796.08,0.482668,0.487777,0.491469,0.519011,0.522996,77,69
4092843.89,40546796.08,0.478128,0.485154,0.48912,0.5185,0.521307,77,70
4092843.89,40547796.08,0.48548,0.493999,0.496337,0.526144,0.52738,77,71
4092843.89,40548796.08,0.483592,0.495008,0.494113,0.524426,0.524665,77,72
4092843.89,40549796.08,0.465931,0.480184,0.476219,0.506955,0.506662,77,73
4092843.89,40550796.08,0.485454,0.498738,0.495524,0.525658,0.525626,77,74
4092843.89,40551796.08,0.48257,0.494192,0.492838,0.52376,0.524412,77,75
4092843.89,40552796.08,0.465944,0.475541,0.475062,0.506982,0.507664,77,76
4092843.89,40553796.08,0.47588,0.486191,0.484919,0.516858,0.51676,77,77
4092843.89,40554796.08,0.449689,0.463255,0.460632,0.493037,0.491972,77,78
4092843.89,40555796.08,0.46122,0.477106,0.47207,0.503656,0.501185,77,79
4092843.89,40556796.08,0.426854,0.442198,0.438101,0.470643,0.467789,77,80
4092843.89,40557796.08,0.420224,0.435079,0.431311,0.46354,0.460712,77,81
4093843.89,40476796.08,0.373234,0.406635,0.39446,0.413108,0.41168,76,0
4093843.89,40477796.08,0.39058,0.419798,0.413133,0.433864,0.434572,76,1
4093843.89,40478796.08,0.415536,0.442651,0.437922,0.45921,0.4606,76,2
4093843.89,40479796.08,0.453098,0.478612,0.474883,0.495961,0.497719,76,3
4093843.89,40480796.08,0.467755,0.48961,0.488843,0.510668,0.513264,76,4
4093843.89,40481796.08,0.482454,0.502211,0.502947,0.525257,0.528343,76,5
4093843.89,40482796.08,0.516079,0.534702,0.535984,0.557778,0.561111,76,6
4093843.89,40483796.08,0.499649,0.517247,0.517972,0.541377,0.544523,76,7
4093843.89,40484796.08,0.502888,0.520309,0.517665,0.538526,0.539642,76,8
4093843.89,40485796.08,0.502203,0.519422,0.517883,0.539965,0.541591,76,9
4093843.89,40486796.08,0.468639,0.489322,0.486235,0.509093,0.509829,76,10
4093843.89,40487796.08,0.470783,0.491362,0.487833,0.512077,0.51272,76,11
4093843.89,40488796.08,0.458394,0.482481,0.478266,0.503789,0.504495,76,12
4093843.89,40489796.08,0.451704,0.47773,0.473406,0.499739,0.500612,76,13
4093843.89,40490796.08,0.452048,0.477168,0.475146,0.502926,0.504195,76,14
4093843.89,40491796.08,0.476931,0.503002,0.500569,0.528841,0.529983,76,15
4093843.89,40492796.08,0.46042,0.48976,0.486597,0.513979,0.515342,76,16
4093843.89,40493796.08,0.455739,0.486639,0.482445,0.509859,0.511467,76,17
4093843.89,40494796.08,0.444027,0.474902,0.471272,0.498453,0.501325,76,18
4093843.89,40495796.08,0.453745,0.484412,0.482586,0.50663,0.510186,76,19
4093843.89,40496796.08,0.457272,0.487304,0.486446,0.50885,0.51343,76,20
4093843.89,40497796.08,0.48812,0.514842,0.514165,0.534778,0.53966,76,21
4093843.89,40498796.08,0.492411,0.5137,0.51448,0.537041,0.542519,76,22
4093843.89,40499796.08,0.503923,0.5239,0.521041,0.544393,0.549,76,23
4093843.89,40500796.08,0.509627,0.528895,0.521743,0.546679,0.550172,76,24
4093843.89,40501796.08,0.529842,0.549432,0.537964,0.563374,0.56561,76,25
4093843.89,40502796.08,0.542654,0.558787,0.545677,0.574033,0.575295,76,26
4093843.89,40503796.08,0.555045,0.569212,0.556795,0.585269,0.586136,76,27
4093843.89,40504796.08,0.582854,0.595633,0.583361,0.611279,0.611127,76,28
4093843.89,40505796.08,0.584805,0.594742,0.584553,0.612464,0.611492,76,29
4093843.89,40506796.08,0.603419,0.610966,0.601896,0.629523,0.628492,76,30
4093843.89,40507796.08,0.630518,0.634611,0.627006,0.65356,0.652481,76,31
4093843.89,40508796.08,0.660548,0.660192,0.654364,0.679245,0.679344,76,32
4093843.89,40509796.08,0.677748,0.671813,0.670079,0.693557,0.695165,76,33
4093843.89,40510796.08,0.690549,0.682846,0.681006,0.702623,0.705775,76,34
4093843.89,40511796.08,0.692879,0.683508,0.683085,0.70278,0.706745,76,35
4093843.89,40512796.08,0.695701,0.687183,0.684908,0.704543,0.707767,76,36
4093843.89,40513796.08,0.69858,0.689688,0.688106,0.708279,0.711125,76,37
4093843.89,40514796.08,0.700981,0.691186,0.68916,0.709493,0.711802,76,38
4093843.89,40515796.08,0.692604,0.680493,0.679863,0.701772,0.703481,76,39
4093843.89,40516796.08,0.715913,0.706235,0.702415,0.723233,0.724425,76,40
4093843.89,40517796.08,0.691052,0.681335,0.678561,0.699873,0.701357,76,41
4093843.89,40518796.08,0.696217,0.688013,0.683692,0.704889,0.706005,76,42
4093843.89,40519796.08,0.696526,0.690403,0.68633,0.707751,0.709161,76,43
4093843.89,40520796.08,0.652796,0.648849,0.645937,0.668862,0.671142,76,44
4093843.89,40521796.08,0.622673,0.623414,0.619563,0.643553,0.646312,76,45
